Operating Temperature (¡æ),Operating Pressure (bar),Flow Rate (mL min-1),Active Area (cm2),Ir wt. %,Ru wt.%,O wt. %,I/C in Anode,Pt wt. %,I/C in Cathode,Anode Precious Metal Loading (mg cm-2 Ir/Ru/Pt/Pd),Cathode Precious Metal Loading (mg cm-2 Pt/Pd),Membrane Thickness (¦Ìm),EW,QUALIFIED,Current at 1.8 V
TEMP>100,2<PRESS<=3,FR<=3,AA<=5,85<IR<100,RU FREE,0<O<=15,0.4<ICA<=0.5,20<PT<=40,0.4<ICC<=0.5,AL>1.5,CL>0.5,50<MEMBRANE<=125,EW>1100,DISQUALIFIED,1.07521
TEMP<=30,PRESS=1,FR<=3,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.31871
30<TEMP<=40,PRESS=1,FR<=3,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,1.6553
40<TEMP<=50,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.00923
50<TEMP<=60,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.41823
60<TEMP<=70,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.8609
70<TEMP<=80,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,3.25868
80<TEMP<=90,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,3.57385
TEMP<=30,PRESS=1,FR<=3,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.47316
30<TEMP<=40,PRESS=1,FR<=3,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,1.83526
40<TEMP<=50,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.20599
50<TEMP<=60,PRESS=1,FR<=3,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.49913
60<TEMP<=70,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.95033
70<TEMP<=80,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,3.34596
80<TEMP<=90,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0.3<ICC<=0.4,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,3.65251
80<TEMP<=90,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,ICA=0,40<PT<=60,0.4<ICC<=0.5,AL<=0.25,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,DISQUALIFIED,0.90551
80<TEMP<=90,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,ICA=0,40<PT<=60,0.3<ICC<=0.4,AL<=0.25,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,1.58937
80<TEMP<=90,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,ICA=0,40<PT<=60,0.3<ICC<=0.4,AL<=0.25,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,1.92707
80<TEMP<=90,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,ICA=0,40<PT<=60,0.3<ICC<=0.4,AL<=0.25,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,DISQUALIFIED,1.49207
80<TEMP<=90,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,ICA=0,40<PT<=60,0.4<ICC<=0.5,0.25<AL<=0.5,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,DISQUALIFIED,0.98094
50<TEMP<=60,PRESS=1,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.02328
50<TEMP<=60,PRESS=1,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.13103
50<TEMP<=60,PRESS=1,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.5<AL<=0.75,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.52392
50<TEMP<=60,PRESS=1,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.5<AL<=0.75,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.8513
50<TEMP<=60,PRESS=1,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.5<AL<=0.75,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.86033
50<TEMP<=60,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.75<AL<=1,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.68357
50<TEMP<=60,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.75<AL<=1,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.93418
50<TEMP<=60,PRESS=1,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.75<AL<=1,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.399
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.75<AL<=1,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.34998
50<TEMP<=60,PRESS=1,FR>24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,AL>1.5,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.25945
50<TEMP<=60,PRESS=1,FR>24,AA>25,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.75<AL<=1,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.65469
TEMP>100,2<PRESS<=3,6<FR<=24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,ICA=0,40<PT<=60,0.5<ICC<=0.7,AL<=0.25,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,DISQUALIFIED,0.36434
TEMP>100,2<PRESS<=3,6<FR<=24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,ICA=0,40<PT<=60,0.5<ICC<=0.7,AL<=0.25,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,DISQUALIFIED,0.53628
TEMP>100,2<PRESS<=3,6<FR<=24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,ICA=0,40<PT<=60,0.4<ICC<=0.5,0.25<AL<=0.5,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,1.8588
TEMP>100,2<PRESS<=3,6<FR<=24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,ICA=0,40<PT<=60,0.4<ICC<=0.5,0.75<AL<=1,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,DISQUALIFIED,1.45306
TEMP>100,2<PRESS<=3,6<FR<=24,5<AA<=25,85<IR<100,RU FREE,0<O<=15,ICA=0,40<PT<=60,0.5<ICC<=0.7,AL>1.5,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,DISQUALIFIED,0.7921
TEMP<=30,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0.25<CL<=0.5,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.3484
30<TEMP<=40,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0.25<CL<=0.5,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,1.59846
40<TEMP<=50,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0.25<CL<=0.5,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,1.88411
50<TEMP<=60,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0.25<CL<=0.5,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.20883
60<TEMP<=70,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0.25<CL<=0.5,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.55265
70<TEMP<=80,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0.25<CL<=0.5,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.88084
80<TEMP<=90,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0.25<CL<=0.5,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,3.03626
TEMP<=30,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.33352
30<TEMP<=40,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,1.64001
40<TEMP<=50,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,1.89683
50<TEMP<=60,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.24794
60<TEMP<=70,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.50139
70<TEMP<=80,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.9266
80<TEMP<=90,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,3.19772
TEMP<=30,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.03338
30<TEMP<=40,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,DISQUALIFIED,1.28891
40<TEMP<=50,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,1.55533
50<TEMP<=60,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,1.88626
60<TEMP<=70,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.1887
70<TEMP<=80,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.50874
80<TEMP<=90,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.81454
70<TEMP<=80,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,1<AL<=1.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,3.04084
70<TEMP<=80,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.17153
70<TEMP<=80,PRESS=1,3<FR<=6,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0<CL<=0.25,50<MEMBRANE<=125,900<EW<=1000,QUALIFIED,2.40922
50<TEMP<=60,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.5<AL<=0.75,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.8683
50<TEMP<=60,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,20<PT<=40,0<ICC<=0.3,0.5<AL<=0.75,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.51252
70<TEMP<=80,PRESS=1,3<FR<=6,5<AA<=25,75<IR<=85,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0.4<ICC<=0.5,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,1.87038
80<TEMP<=90,PRESS=1,3<FR<=6,5<AA<=25,75<IR<=85,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0.4<ICC<=0.5,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,1.96668
90<TEMP<=100,PRESS=1,3<FR<=6,5<AA<=25,75<IR<=85,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0.4<ICC<=0.5,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.16988
TEMP>100,PRESS=1,3<FR<=6,5<AA<=25,75<IR<=85,RU FREE,15<O<=25,0.2<ICA<=0.3,40<PT<=60,0.4<ICC<=0.5,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.53942
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,IR FREE,75<RU<=100,15<O<=25,0.4<ICA<=0.5,20<PT<=40,0.5<ICC<=0.7,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.02693
80<TEMP<=90,PRESS=1,6<FR<=24,5<AA<=25,PURE IR,RU FREE,O FREE,0.3<ICA<=0.4,20<PT<=40,0.5<ICC<=0.7,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.34125
70<TEMP<=80,PRESS=1,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.4<ICA<=0.5,20<PT<=40,0.4<ICC<=0.5,AL>1.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.1999
70<TEMP<=80,PRESS=1,FR>24,AA<=5,IR FREE,50<RU<=75,15<O<=25,0.4<ICA<=0.5,20<PT<=40,0.4<ICC<=0.5,AL>1.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.33154
70<TEMP<=80,PRESS=1,FR>24,AA<=5,25<IR<=50,25<RU<=50,15<O<=25,0.4<ICA<=0.5,20<PT<=40,0.4<ICC<=0.5,AL>1.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,1.76612
70<TEMP<=80,PRESS=1,FR>24,AA<=5,25<IR<=50,25<RU<=50,15<O<=25,0.4<ICA<=0.5,20<PT<=40,0.4<ICC<=0.5,AL>1.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,QUALIFIED,1.76612
70<TEMP<=80,PRESS=1,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.5<ICA<=0.75,20<PT<=40,0.4<ICC<=0.5,0.75<AL<=1,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.70745
70<TEMP<=80,PRESS=1,FR>24,AA<=5,25<IR<=50,RU FREE,15<O<=25,0.3<ICA<=0.4,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.48762
70<TEMP<=80,PRESS=1,FR>24,AA<=5,25<IR<=50,RU FREE,15<O<=25,0.3<ICA<=0.4,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.6009
70<TEMP<=80,PRESS=1,FR>24,AA<=5,25<IR<=50,RU FREE,15<O<=25,0.3<ICA<=0.4,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.54763
70<TEMP<=80,PRESS=1,FR>24,AA<=5,25<IR<=50,RU FREE,15<O<=25,0.3<ICA<=0.4,20<PT<=40,0<ICC<=0.3,0.25<AL<=0.5,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.65417
70<TEMP<=80,PRESS=1,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.2<ICA<=0.3,20<PT<=40,0.3<ICC<=0.4,0.5<AL<=0.75,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.78104
70<TEMP<=80,PRESS=1,FR>24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.75<ICA<1.5,20<PT<=40,1<ICC<=2,0.5<AL<=0.75,0.25<CL<=0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.84471
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.3<ICA<=0.4,20<PT<=40,1<ICC<=2,0.75<AL<=1,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.4963
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.3<ICA<=0.4,20<PT<=40,ICC=0,0.75<AL<=1,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.36534
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.5<ICA<=0.75,20<PT<=40,1<ICC<=2,0.5<AL<=0.75,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,1.51848
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,RU FREE,15<O<=25,0.75<ICA<1.5,20<PT<=40,1<ICC<=2,0.25<AL<=0.5,0.25<CL<=0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.39515
70<TEMP<=80,PRESS=1,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.3<ICA<=0.4,60<PT<100,0.3<ICC<=0.4,AL<=0.25,CL>0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,2.54443
70<TEMP<=80,PRESS=1,FR>24,AA<=5,PURE IR,RU FREE,O FREE,0.3<ICA<=0.4,60<PT<100,0.3<ICC<=0.4,0.75<AL<=1,CL>0.5,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,2.08211
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,2.09437
50<TEMP<=60,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.1<ICA<=0.2,PURE PT,0<ICC<=0.3,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,1.68856
30<TEMP<=40,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.2<ICA<=0.3,PURE PT,0.3<ICC<=0.4,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,1.28297
TEMP<=30,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,0.2<ICA<=0.3,PURE PT,0.4<ICC<=0.5,AL>1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,0.87494
60<TEMP<=70,PRESS=1,FR>24,5<AA<=25,PURE IR,RU FREE,O FREE,0.75<ICA<1.5,PURE PT,ICC>2,AL>1.5,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.8941
60<TEMP<=70,PRESS=1,FR>24,5<AA<=25,PURE IR,RU FREE,O FREE,0.75<ICA<1.5,PT FREE,ICC>2,AL>1.5,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.45716
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,25<IR<=50,RU FREE,0<O<=15,ICA>1.5,PURE PT,ICC>2,0.5<AL<=0.75,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,0.73423
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,50<IR<=75,0<RU<=25,0<O<=15,0.75<ICA<1.5,PURE PT,ICC>2,1<AL<=1.5,CL>0.5,50<MEMBRANE<=125,1000<EW<=1100,DISQUALIFIED,0.67542
80<TEMP<=90,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,ICA=0,40<PT<=60,0.4<ICC<=0.5,AL<=0.25,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,DISQUALIFIED,1.02447
80<TEMP<=90,PRESS=1,6<FR<=24,AA<=5,85<IR<100,RU FREE,0<O<=15,ICA=0,PURE PT,0.4<ICC<=0.5,AL<=0.25,0<CL<=0.25,25<MEMBRANE<=50,1000<EW<=1100,QUALIFIED,1.95097
70<TEMP<=80,PRESS=1,FR>24,5<AA<=25,50<IR<=75,0<RU<=25,0<O<=15,0.4<ICA<=0.5,20<PT<=40,0.3<ICC<=0.4,0.75<AL<=1,0.25<CL<=0.5,25<MEMBRANE<=50,1000<EW<=1100,DISQUALIFIED,1.325
70<TEMP<=80,PRESS=1,FR>24,AA<=5,85<IR<100,RU FREE,0<O<=15,0.1<ICA<=0.2,0<PT<=20,0<ICC<=0.3,AL>1.5,0<CL<=0.25,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,1.34789
70<TEMP<=80,PRESS=1,FR<=3,5<AA<=25,85<IR<100,RU FREE,0<O<=15,0.5<ICA<=0.75,20<PT<=40,0.5<ICC<=0.7,AL>1.5,CL>0.5,125<MEMBRANE<=175,1000<EW<=1100,DISQUALIFIED,0.95773
70<TEMP<=80,PRESS=1,6<FR<=24,AA<=5,50<IR<=75,0<RU<=25,0<O<=15,ICA=0,PURE PT,ICC=0,AL>1.5,0<CL<=0.25,50<MEMBRANE<=125,1000<EW<=1100,QUALIFIED,1.81343
